DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Norway,2015,1.9,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Norway,2016,1.2,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Norway,2017,2.5,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Norway,2018,0.8,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Norway,2019,1.1,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Norway,2020,-1.3,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Norway,2021,3.9,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Norway,2022,3.2,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Norway,2023,0.1,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Norway,2024,2.1,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Poland,2013,0.7,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Poland,2014,3.9,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Poland,2015,4.4,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Poland,2016,3.0,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Poland,2017,5.2,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Poland,2018,6.2,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Poland,2019,4.6,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Poland,2020,-2.0,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Poland,2021,6.9,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Poland,2022,5.3,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Poland,2023,0.2,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Poland,2024,2.9,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Portugal,2013,-1.0,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Portugal,2014,0.7,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Portugal,2015,1.6,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Portugal,2016,2.0,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Portugal,2017,3.3,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Portugal,2018,2.9,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Portugal,2019,2.7,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Portugal,2020,-8.2,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Portugal,2021,5.6,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Portugal,2022,7.0,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Portugal,2023,2.6,e,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Portugal,2024,1.9,e,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Romania,2013,0.3,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Romania,2014,4.1,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Romania,2015,3.2,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Romania,2016,2.9,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Romania,2017,8.2,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Romania,2018,6.1,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Romania,2019,3.9,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Romania,2020,-3.7,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Romania,2021,5.5,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Romania,2022,4.0,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Romania,2023,2.4,p,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Romania,2024,0.8,p,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Serbia,2013,0.5,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Serbia,2014,-1.8,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Serbia,2015,1.3,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Serbia,2016,3.0,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Serbia,2017,2.4,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Serbia,2018,4.6,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Serbia,2019,4.8,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Serbia,2020,-1.0,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Serbia,2021,7.9,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Serbia,2022,2.6,p,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Serbia,2023,3.8,p,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Serbia,2024,3.9,p,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Sweden,2013,1.1,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Sweden,2014,2.3,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Sweden,2015,4.4,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Sweden,2016,2.3,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Sweden,2017,1.8,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Sweden,2018,1.9,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Sweden,2019,2.5,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Sweden,2020,-2.0,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Sweden,2021,5.9,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Sweden,2022,1.5,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Sweden,2023,-0.1,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Sweden,2024,1.0,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovenia,2013,-0.8,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovenia,2014,2.8,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovenia,2015,2.4,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovenia,2016,3.0,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovenia,2017,5.2,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovenia,2018,4.4,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovenia,2019,3.5,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovenia,2020,-4.1,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovenia,2021,8.4,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovenia,2022,2.7,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovenia,2023,2.1,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovenia,2024,1.6,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovakia,2013,0.7,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovakia,2014,2.7,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovakia,2015,5.2,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovakia,2016,1.9,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovakia,2017,2.9,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovakia,2018,4.1,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovakia,2019,2.3,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovakia,2020,-2.6,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovakia,2021,5.7,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovakia,2022,0.4,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovakia,2023,2.2,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Slovakia,2024,2.1,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Türkiye,2013,8.5,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Türkiye,2014,4.9,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Türkiye,2015,6.1,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Türkiye,2016,3.3,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Türkiye,2017,7.5,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Türkiye,2018,3.0,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Türkiye,2019,0.8,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Türkiye,2020,1.9,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Türkiye,2021,11.4,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Türkiye,2022,5.5,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Türkiye,2023,5.1,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Türkiye,2024,3.2,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Ukraine,2013,0.0,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Ukraine,2014,-6.6,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Ukraine,2015,-9.8,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Ukraine,2016,2.4,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Ukraine,2017,2.4,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Ukraine,2018,3.5,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Ukraine,2019,3.2,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Ukraine,2020,-3.8,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Ukraine,2021,3.4,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Ukraine,2022,-28.8,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Ukraine,2023,5.5,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,United Kingdom,2013,2.2,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,United Kingdom,2014,2.9,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,United Kingdom,2015,2.4,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,United Kingdom,2016,1.7,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,United Kingdom,2017,1.7,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,United Kingdom,2018,1.3,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,United Kingdom,2019,1.4,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Kosovo*,2013,5.3,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Kosovo*,2014,3.3,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Kosovo*,2015,5.9,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Kosovo*,2016,5.6,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Kosovo*,2017,4.8,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Kosovo*,2018,3.4,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Kosovo*,2019,4.8,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Kosovo*,2020,-5.3,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Kosovo*,2021,10.7,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Kosovo*,2022,4.3,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Kosovo*,2023,4.1,,
ESTAT:TEC00115(1.0),03/06/25 11:00:00,Annual,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,Kosovo*,2024,4.4,p,
